date,store,sales,dow,week,month,day,quarter,is_weekend,year
2014-06-03,3,3120,1,23,6,3,2,0,2014
2014-06-03,4,2884,1,23,6,3,2,0,2014
2014-06-03,5,2138,1,23,6,3,2,0,2014
2014-06-03,6,2123,1,23,6,3,2,0,2014
2014-06-03,7,1951,1,23,6,3,2,0,2014
2014-06-03,8,3373,1,23,6,3,2,0,2014
2014-06-03,9,2887,1,23,6,3,2,0,2014
2014-06-03,10,3082,1,23,6,3,2,0,2014
2014-06-04,1,2541,2,23,6,4,2,0,2014
2014-06-04,2,3525,2,23,6,4,2,0,2014
2014-06-04,3,3211,2,23,6,4,2,0,2014
2014-06-04,4,2957,2,23,6,4,2,0,2014
2014-06-04,5,2218,2,23,6,4,2,0,2014
2014-06-04,6,2134,2,23,6,4,2,0,2014
2014-06-04,7,1998,2,23,6,4,2,0,2014
2014-06-04,8,3384,2,23,6,4,2,0,2014
2014-06-04,9,3028,2,23,6,4,2,0,2014
2014-06-04,10,3222,2,23,6,4,2,0,2014
2014-06-05,1,2678,3,23,6,5,2,0,2014
2014-06-05,2,3731,3,23,6,5,2,0,2014
2014-06-05,3,3486,3,23,6,5,2,0,2014
2014-06-05,4,3136,3,23,6,5,2,0,2014
2014-06-05,5,2259,3,23,6,5,2,0,2014
2014-06-05,6,2268,3,23,6,5,2,0,2014
2014-06-05,7,2072,3,23,6,5,2,0,2014
2014-06-05,8,3644,3,23,6,5,2,0,2014
2014-06-05,9,3192,3,23,6,5,2,0,2014
2014-06-05,10,3407,3,23,6,5,2,0,2014
2014-06-06,1,2839,4,23,6,6,2,0,2014
2014-06-06,2,4194,4,23,6,6,2,0,2014
2014-06-06,3,3544,4,23,6,6,2,0,2014
2014-06-06,4,3308,4,23,6,6,2,0,2014
2014-06-06,5,2346,4,23,6,6,2,0,2014
2014-06-06,6,2387,4,23,6,6,2,0,2014
2014-06-06,7,2279,4,23,6,6,2,0,2014
2014-06-06,8,3870,4,23,6,6,2,0,2014
2014-06-06,9,3351,4,23,6,6,2,0,2014
2014-06-06,10,3544,4,23,6,6,2,0,2014
2014-06-07,1,3014,5,23,6,7,2,1,2014
2014-06-07,2,4210,5,23,6,7,2,1,2014
2014-06-07,3,3825,5,23,6,7,2,1,2014
2014-06-07,4,3549,5,23,6,7,2,1,2014
2014-06-07,5,2672,5,23,6,7,2,1,2014
2014-06-07,6,2483,5,23,6,7,2,1,2014
2014-06-07,7,2293,5,23,6,7,2,1,2014
2014-06-07,8,4112,5,23,6,7,2,1,2014
2014-06-07,9,3505,5,23,6,7,2,1,2014
2014-06-07,10,3815,5,23,6,7,2,1,2014
2014-06-08,1,3267,6,23,6,8,2,1,2014
2014-06-08,2,4587,6,23,6,8,2,1,2014
2014-06-08,3,4040,6,23,6,8,2,1,2014
2014-06-08,4,3727,6,23,6,8,2,1,2014
2014-06-08,5,2706,6,23,6,8,2,1,2014
2014-06-08,6,2812,6,23,6,8,2,1,2014
2014-06-08,7,2488,6,23,6,8,2,1,2014
2014-06-08,8,4374,6,23,6,8,2,1,2014
2014-06-08,9,3729,6,23,6,8,2,1,2014
2014-06-08,10,4053,6,23,6,8,2,1,2014
2014-06-09,1,2127,0,24,6,9,2,0,2014
2014-06-09,2,3034,0,24,6,9,2,0,2014
2014-06-09,3,2708,0,24,6,9,2,0,2014
2014-06-09,4,2473,0,24,6,9,2,0,2014
2014-06-09,5,1862,0,24,6,9,2,0,2014
2014-06-09,6,1824,0,24,6,9,2,0,2014
2014-06-09,7,1646,0,24,6,9,2,0,2014
2014-06-09,8,3030,0,24,6,9,2,0,2014
2014-06-09,9,2504,0,24,6,9,2,0,2014
2014-06-09,10,2743,0,24,6,9,2,0,2014
2014-06-10,1,2563,1,24,6,10,2,0,2014
2014-06-10,2,3627,1,24,6,10,2,0,2014
2014-06-10,3,3144,1,24,6,10,2,0,2014
2014-06-10,4,3021,1,24,6,10,2,0,2014
2014-06-10,5,2186,1,24,6,10,2,0,2014
2014-06-10,6,2103,1,24,6,10,2,0,2014
2014-06-10,7,1991,1,24,6,10,2,0,2014
2014-06-10,8,3400,1,24,6,10,2,0,2014
2014-06-10,9,2944,1,24,6,10,2,0,2014
2014-06-10,10,3102,1,24,6,10,2,0,2014
2014-06-11,1,2606,2,24,6,11,2,0,2014
2014-06-11,2,3615,2,24,6,11,2,0,2014
2014-06-11,3,3179,2,24,6,11,2,0,2014
2014-06-11,4,2822,2,24,6,11,2,0,2014
2014-06-11,5,2090,2,24,6,11,2,0,2014
2014-06-11,6,2173,2,24,6,11,2,0,2014
2014-06-11,7,1938,2,24,6,11,2,0,2014
2014-06-11,8,3342,2,24,6,11,2,0,2014
2014-06-11,9,2901,2,24,6,11,2,0,2014
2014-06-11,10,3237,2,24,6,11,2,0,2014
2014-06-12,1,2643,3,24,6,12,2,0,2014
2014-06-12,2,3870,3,24,6,12,2,0,2014
2014-06-12,3,3310,3,24,6,12,2,0,2014
2014-06-12,4,3046,3,24,6,12,2,0,2014
2014-06-12,5,2319,3,24,6,12,2,0,2014
2014-06-12,6,2280,3,24,6,12,2,0,2014
2014-06-12,7,2099,3,24,6,12,2,0,2014
2014-06-12,8,3653,3,24,6,12,2,0,2014
2014-06-12,9,3164,3,24,6,12,2,0,2014
2014-06-12,10,3370,3,24,6,12,2,0,2014
2014-06-13,1,2916,4,24,6,13,2,0,2014
2014-06-13,2,4091,4,24,6,13,2,0,2014
2014-06-13,3,3684,4,24,6,13,2,0,2014
2014-06-13,4,3366,4,24,6,13,2,0,2014
2014-06-13,5,2463,4,24,6,13,2,0,2014
2014-06-13,6,2456,4,24,6,13,2,0,2014
2014-06-13,7,2190,4,24,6,13,2,0,2014
2014-06-13,8,3764,4,24,6,13,2,0,2014
2014-06-13,9,3384,4,24,6,13,2,0,2014
2014-06-13,10,3583,4,24,6,13,2,0,2014
2014-06-14,1,3059,5,24,6,14,2,1,2014
2014-06-14,2,4386,5,24,6,14,2,1,2014
2014-06-14,3,3979,5,24,6,14,2,1,2014
2014-06-14,4,3564,5,24,6,14,2,1,2014
2014-06-14,5,2611,5,24,6,14,2,1,2014
2014-06-14,6,2548,5,24,6,14,2,1,2014
2014-06-14,7,2363,5,24,6,14,2,1,2014
2014-06-14,8,4244,5,24,6,14,2,1,2014
2014-06-14,9,3622,5,24,6,14,2,1,2014
2014-06-14,10,3830,5,24,6,14,2,1,2014
2014-06-15,1,3314,6,24,6,15,2,1,2014
2014-06-15,2,4696,6,24,6,15,2,1,2014
2014-06-15,3,4231,6,24,6,15,2,1,2014
2014-06-15,4,3757,6,24,6,15,2,1,2014
2014-06-15,5,2740,6,24,6,15,2,1,2014
2014-06-15,6,2733,6,24,6,15,2,1,2014
2014-06-15,7,2546,6,24,6,15,2,1,2014
2014-06-15,8,4452,6,24,6,15,2,1,2014
2014-06-15,9,3898,6,24,6,15,2,1,2014
2014-06-15,10,4094,6,24,6,15,2,1,2014
2014-06-16,1,2141,0,25,6,16,2,0,2014
2014-06-16,2,3147,0,25,6,16,2,0,2014
2014-06-16,3,2701,0,25,6,16,2,0,2014
2014-06-16,4,2492,0,25,6,16,2,0,2014
2014-06-16,5,1823,0,25,6,16,2,0,2014
2014-06-16,6,1880,0,25,6,16,2,0,2014
2014-06-16,7,1685,0,25,6,16,2,0,2014
2014-06-16,8,2966,0,25,6,16,2,0,2014
2014-06-16,9,2564,0,25,6,16,2,0,2014
2014-06-16,10,2654,0,25,6,16,2,0,2014
2014-06-17,1,2615,1,25,6,17,2,0,2014
2014-06-17,2,3611,1,25,6,17,2,0,2014
2014-06-17,3,3205,1,25,6,17,2,0,2014
2014-06-17,4,2945,1,25,6,17,2,0,2014
2014-06-17,5,2151,1,25,6,17,2,0,2014
2014-06-17,6,2083,1,25,6,17,2,0,2014
2014-06-17,7,1919,1,25,6,17,2,0,2014
2014-06-17,8,3431,1,25,6,17,2,0,2014
2014-06-17,9,2934,1,25,6,17,2,0,2014
2014-06-17,10,3111,1,25,6,17,2,0,2014
2014-06-18,1,2504,2,25,6,18,2,0,2014
2014-06-18,2,3621,2,25,6,18,2,0,2014
2014-06-18,3,3265,2,25,6,18,2,0,2014
2014-06-18,4,2872,2,25,6,18,2,0,2014
2014-06-18,5,2138,2,25,6,18,2,0,2014
2014-06-18,6,2108,2,25,6,18,2,0,2014
2014-06-18,7,1975,2,25,6,18,2,0,2014
2014-06-18,8,3479,2,25,6,18,2,0,2014
2014-06-18,9,3000,2,25,6,18,2,0,2014
2014-06-18,10,3070,2,25,6,18,2,0,2014
2014-06-19,1,2764,3,25,6,19,2,0,2014
2014-06-19,2,3880,3,25,6,19,2,0,2014
2014-06-19,3,3337,3,25,6,19,2,0,2014
2014-06-19,4,3181,3,25,6,19,2,0,2014
2014-06-19,5,2388,3,25,6,19,2,0,2014
2014-06-19,6,2309,3,25,6,19,2,0,2014
2014-06-19,7,2068,3,25,6,19,2,0,2014
2014-06-19,8,3689,3,25,6,19,2,0,2014
2014-06-19,9,3149,3,25,6,19,2,0,2014
2014-06-19,10,3284,3,25,6,19,2,0,2014
2014-06-20,1,2701,4,25,6,20,2,0,2014
2014-06-20,2,4136,4,25,6,20,2,0,2014
2014-06-20,3,3712,4,25,6,20,2,0,2014
2014-06-20,4,3364,4,25,6,20,2,0,2014
2014-06-20,5,2467,4,25,6,20,2,0,2014
2014-06-20,6,2404,4,25,6,20,2,0,2014
2014-06-20,7,2256,4,25,6,20,2,0,2014
2014-06-20,8,3903,4,25,6,20,2,0,2014
2014-06-20,9,3456,4,25,6,20,2,0,2014
2014-06-20,10,3622,4,25,6,20,2,0,2014
2014-06-21,1,3102,5,25,6,21,2,1,2014
2014-06-21,2,4414,5,25,6,21,2,1,2014
2014-06-21,3,3881,5,25,6,21,2,1,2014
2014-06-21,4,3765,5,25,6,21,2,1,2014
2014-06-21,5,2598,5,25,6,21,2,1,2014
2014-06-21,6,2583,5,25,6,21,2,1,2014
2014-06-21,7,2347,5,25,6,21,2,1,2014
2014-06-21,8,4234,5,25,6,21,2,1,2014
2014-06-21,9,3613,5,25,6,21,2,1,2014
2014-06-21,10,3873,5,25,6,21,2,1,2014
2014-06-22,1,3320,6,25,6,22,2,1,2014
2014-06-22,2,4501,6,25,6,22,2,1,2014
2014-06-22,3,4122,6,25,6,22,2,1,2014
2014-06-22,4,3675,6,25,6,22,2,1,2014
2014-06-22,5,2719,6,25,6,22,2,1,2014
2014-06-22,6,2706,6,25,6,22,2,1,2014
2014-06-22,7,2456,6,25,6,22,2,1,2014
2014-06-22,8,4394,6,25,6,22,2,1,2014
2014-06-22,9,3754,6,25,6,22,2,1,2014
2014-06-22,10,4026,6,25,6,22,2,1,2014
2014-06-23,1,2184,0,26,6,23,2,0,2014
2014-06-23,2,3027,0,26,6,23,2,0,2014
2014-06-23,3,2759,0,26,6,23,2,0,2014
2014-06-23,4,2557,0,26,6,23,2,0,2014
2014-06-23,5,1763,0,26,6,23,2,0,2014
2014-06-23,6,1907,0,26,6,23,2,0,2014
2014-06-23,7,1736,0,26,6,23,2,0,2014
2014-06-23,8,2985,0,26,6,23,2,0,2014
2014-06-23,9,2605,0,26,6,23,2,0,2014
2014-06-23,10,2673,0,26,6,23,2,0,2014
2014-06-24,1,2445,1,26,6,24,2,0,2014
2014-06-24,2,3591,1,26,6,24,2,0,2014
2014-06-24,3,3081,1,26,6,24,2,0,2014
2014-06-24,4,2910,1,26,6,24,2,0,2014
2014-06-24,5,2109,1,26,6,24,2,0,2014
2014-06-24,6,2214,1,26,6,24,2,0,2014
2014-06-24,7,1966,1,26,6,24,2,0,2014
2014-06-24,8,3364,1,26,6,24,2,0,2014
2014-06-24,9,2849,1,26,6,24,2,0,2014
2014-06-24,10,3022,1,26,6,24,2,0,2014
2014-06-25,1,2555,2,26,6,25,2,0,2014
2014-06-25,2,3603,2,26,6,25,2,0,2014
2014-06-25,3,3309,2,26,6,25,2,0,2014
2014-06-25,4,2946,2,26,6,25,2,0,2014
2014-06-25,5,2149,2,26,6,25,2,0,2014
2014-06-25,6,2040,2,26,6,25,2,0,2014
2014-06-25,7,1937,2,26,6,25,2,0,2014
2014-06-25,8,3409,2,26,6,25,2,0,2014
2014-06-25,9,2917,2,26,6,25,2,0,2014
2014-06-25,10,3171,2,26,6,25,2,0,2014
2014-06-26,1,2787,3,26,6,26,2,0,2014
2014-06-26,2,3981,3,26,6,26,2,0,2014
2014-06-26,3,3422,3,26,6,26,2,0,2014
2014-06-26,4,3223,3,26,6,26,2,0,2014
2014-06-26,5,2281,3,26,6,26,2,0,2014
2014-06-26,6,2298,3,26,6,26,2,0,2014
2014-06-26,7,2034,3,26,6,26,2,0,2014
2014-06-26,8,3648,3,26,6,26,2,0,2014
2014-06-26,9,3152,3,26,6,26,2,0,2014
2014-06-26,10,3468,3,26,6,26,2,0,2014
2014-06-27,1,2788,4,26,6,27,2,0,2014
2014-06-27,2,4084,4,26,6,27,2,0,2014
2014-06-27,3,3612,4,26,6,27,2,0,2014
2014-06-27,4,3427,4,26,6,27,2,0,2014
2014-06-27,5,2404,4,26,6,27,2,0,2014
2014-06-27,6,2440,4,26,6,27,2,0,2014
2014-06-27,7,2254,4,26,6,27,2,0,2014
2014-06-27,8,4008,4,26,6,27,2,0,2014
2014-06-27,9,3391,4,26,6,27,2,0,2014
2014-06-27,10,3605,4,26,6,27,2,0,2014
2014-06-28,1,3137,5,26,6,28,2,1,2014
2014-06-28,2,4407,5,26,6,28,2,1,2014
2014-06-28,3,3826,5,26,6,28,2,1,2014
2014-06-28,4,3596,5,26,6,28,2,1,2014
2014-06-28,5,2609,5,26,6,28,2,1,2014
2014-06-28,6,2490,5,26,6,28,2,1,2014
2014-06-28,7,2391,5,26,6,28,2,1,2014
2014-06-28,8,4236,5,26,6,28,2,1,2014
2014-06-28,9,3583,5,26,6,28,2,1,2014
2014-06-28,10,3773,5,26,6,28,2,1,2014
2014-06-29,1,3274,6,26,6,29,2,1,2014
2014-06-29,2,4644,6,26,6,29,2,1,2014
2014-06-29,3,4074,6,26,6,29,2,1,2014
2014-06-29,4,3738,6,26,6,29,2,1,2014
2014-06-29,5,2707,6,26,6,29,2,1,2014
2014-06-29,6,2786,6,26,6,29,2,1,2014
2014-06-29,7,2418,6,26,6,29,2,1,2014
2014-06-29,8,4400,6,26,6,29,2,1,2014
2014-06-29,9,3837,6,26,6,29,2,1,2014
2014-06-29,10,4120,6,26,6,29,2,1,2014
2014-06-30,1,2178,0,27,6,30,2,0,2014
2014-06-30,2,3023,0,27,6,30,2,0,2014
2014-06-30,3,2732,0,27,6,30,2,0,2014
2014-06-30,4,2546,0,27,6,30,2,0,2014
2014-06-30,5,1792,0,27,6,30,2,0,2014
2014-06-30,6,1810,0,27,6,30,2,0,2014
2014-06-30,7,1643,0,27,6,30,2,0,2014
2014-06-30,8,2877,0,27,6,30,2,0,2014
2014-06-30,9,2542,0,27,6,30,2,0,2014
2014-06-30,10,2602,0,27,6,30,2,0,2014
2014-07-01,1,2655,1,27,7,1,3,0,2014
2014-07-01,2,3784,1,27,7,1,3,0,2014
2014-07-01,3,3342,1,27,7,1,3,0,2014
2014-07-01,4,3034,1,27,7,1,3,0,2014
2014-07-01,5,2339,1,27,7,1,3,0,2014
2014-07-01,6,2349,1,27,7,1,3,0,2014
2014-07-01,7,2033,1,27,7,1,3,0,2014
2014-07-01,8,3640,1,27,7,1,3,0,2014
2014-07-01,9,3055,1,27,7,1,3,0,2014
2014-07-01,10,3348,1,27,7,1,3,0,2014
2014-07-02,1,2692,2,27,7,2,3,0,2014
2014-07-02,2,3873,2,27,7,2,3,0,2014
2014-07-02,3,3365,2,27,7,2,3,0,2014
2014-07-02,4,3077,2,27,7,2,3,0,2014
2014-07-02,5,2204,2,27,7,2,3,0,2014
2014-07-02,6,2266,2,27,7,2,3,0,2014
2014-07-02,7,2052,2,27,7,2,3,0,2014
2014-07-02,8,3707,2,27,7,2,3,0,2014
2014-07-02,9,3146,2,27,7,2,3,0,2014
2014-07-02,10,3380,2,27,7,2,3,0,2014
2014-07-03,1,2859,3,27,7,3,3,0,2014
2014-07-03,2,4040,3,27,7,3,3,0,2014
2014-07-03,3,3608,3,27,7,3,3,0,2014
2014-07-03,4,3340,3,27,7,3,3,0,2014
2014-07-03,5,2398,3,27,7,3,3,0,2014
2014-07-03,6,2391,3,27,7,3,3,0,2014
2014-07-03,7,2205,3,27,7,3,3,0,2014
2014-07-03,8,3932,3,27,7,3,3,0,2014
2014-07-03,9,3389,3,27,7,3,3,0,2014
2014-07-03,10,3620,3,27,7,3,3,0,2014
2014-07-04,1,3050,4,27,7,4,3,0,2014
2014-07-04,2,4358,4,27,7,4,3,0,2014
2014-07-04,3,3811,4,27,7,4,3,0,2014
2014-07-04,4,3526,4,27,7,4,3,0,2014
2014-07-04,5,2538,4,27,7,4,3,0,2014
2014-07-04,6,2558,4,27,7,4,3,0,2014
2014-07-04,7,2376,4,27,7,4,3,0,2014
2014-07-04,8,4207,4,27,7,4,3,0,2014
2014-07-04,9,3629,4,27,7,4,3,0,2014
2014-07-04,10,3908,4,27,7,4,3,0,2014
2014-07-05,1,3128,5,27,7,5,3,1,2014
2014-07-05,2,4545,5,27,7,5,3,1,2014
2014-07-05,3,4100,5,27,7,5,3,1,2014
2014-07-05,4,3854,5,27,7,5,3,1,2014
2014-07-05,5,2721,5,27,7,5,3,1,2014
2014-07-05,6,2654,5,27,7,5,3,1,2014
2014-07-05,7,2529,5,27,7,5,3,1,2014
2014-07-05,8,4486,5,27,7,5,3,1,2014
2014-07-05,9,3880,5,27,7,5,3,1,2014
2014-07-05,10,4109,5,27,7,5,3,1,2014
2014-07-06,1,3470,6,27,7,6,3,1,2014
2014-07-06,2,4985,6,27,7,6,3,1,2014
2014-07-06,3,4353,6,27,7,6,3,1,2014
2014-07-06,4,4060,6,27,7,6,3,1,2014
2014-07-06,5,2876,6,27,7,6,3,1,2014
2014-07-06,6,2863,6,27,7,6,3,1,2014
2014-07-06,7,2702,6,27,7,6,3,1,2014
2014-07-06,8,4652,6,27,7,6,3,1,2014
2014-07-06,9,3932,6,27,7,6,3,1,2014
2014-07-06,10,4316,6,27,7,6,3,1,2014
2014-07-07,1,2262,0,28,7,7,3,0,2014
2014-07-07,2,3272,0,28,7,7,3,0,2014
2014-07-07,3,2924,0,28,7,7,3,0,2014
2014-07-07,4,2617,0,28,7,7,3,0,2014
2014-07-07,5,1980,0,28,7,7,3,0,2014
2014-07-07,6,1991,0,28,7,7,3,0,2014
2014-07-07,7,1715,0,28,7,7,3,0,2014
2014-07-07,8,3162,0,28,7,7,3,0,2014
2014-07-07,9,2780,0,28,7,7,3,0,2014
2014-07-07,10,2875,0,28,7,7,3,0,2014
2014-07-08,1,2684,1,28,7,8,3,0,2014
2014-07-08,2,3808,1,28,7,8,3,0,2014
2014-07-08,3,3392,1,28,7,8,3,0,2014
2014-07-08,4,3164,1,28,7,8,3,0,2014
2014-07-08,5,2245,1,28,7,8,3,0,2014
2014-07-08,6,2334,1,28,7,8,3,0,2014
2014-07-08,7,2062,1,28,7,8,3,0,2014
2014-07-08,8,3709,1,28,7,8,3,0,2014
2014-07-08,9,3119,1,28,7,8,3,0,2014
2014-07-08,10,3283,1,28,7,8,3,0,2014
2014-07-09,1,2668,2,28,7,9,3,0,2014
2014-07-09,2,3908,2,28,7,9,3,0,2014
2014-07-09,3,3360,2,28,7,9,3,0,2014
2014-07-09,4,3063,2,28,7,9,3,0,2014
2014-07-09,5,2185,2,28,7,9,3,0,2014
2014-07-09,6,2185,2,28,7,9,3,0,2014
2014-07-09,7,2033,2,28,7,9,3,0,2014
2014-07-09,8,3584,2,28,7,9,3,0,2014
2014-07-09,9,3023,2,28,7,9,3,0,2014
2014-07-09,10,3309,2,28,7,9,3,0,2014
2014-07-10,1,2871,3,28,7,10,3,0,2014
2014-07-10,2,4147,3,28,7,10,3,0,2014
2014-07-10,3,3583,3,28,7,10,3,0,2014
2014-07-10,4,3342,3,28,7,10,3,0,2014
2014-07-10,5,2394,3,28,7,10,3,0,2014
2014-07-10,6,2440,3,28,7,10,3,0,2014
2014-07-10,7,2250,3,28,7,10,3,0,2014
2014-07-10,8,3892,3,28,7,10,3,0,2014
2014-07-10,9,3397,3,28,7,10,3,0,2014
2014-07-10,10,3569,3,28,7,10,3,0,2014
2014-07-11,1,3027,4,28,7,11,3,0,2014
2014-07-11,2,4428,4,28,7,11,3,0,2014
2014-07-11,3,3903,4,28,7,11,3,0,2014
2014-07-11,4,3535,4,28,7,11,3,0,2014
2014-07-11,5,2484,4,28,7,11,3,0,2014
2014-07-11,6,2525,4,28,7,11,3,0,2014
2014-07-11,7,2348,4,28,7,11,3,0,2014
2014-07-11,8,4089,4,28,7,11,3,0,2014
2014-07-11,9,3616,4,28,7,11,3,0,2014
2014-07-11,10,3814,4,28,7,11,3,0,2014
2014-07-12,1,3203,5,28,7,12,3,1,2014
2014-07-12,2,4621,5,28,7,12,3,1,2014
2014-07-12,3,4151,5,28,7,12,3,1,2014
2014-07-12,4,3715,5,28,7,12,3,1,2014
2014-07-12,5,2787,5,28,7,12,3,1,2014
2014-07-12,6,2714,5,28,7,12,3,1,2014
2014-07-12,7,2511,5,28,7,12,3,1,2014
2014-07-12,8,4460,5,28,7,12,3,1,2014
2014-07-12,9,3777,5,28,7,12,3,1,2014
2014-07-12,10,4130,5,28,7,12,3,1,2014
2014-07-13,1,3485,6,28,7,13,3,1,2014
2014-07-13,2,4791,6,28,7,13,3,1,2014
2014-07-13,3,4273,6,28,7,13,3,1,2014
2014-07-13,4,3945,6,28,7,13,3,1,2014
2014-07-13,5,2831,6,28,7,13,3,1,2014
2014-07-13,6,3004,6,28,7,13,3,1,2014
2014-07-13,7,2591,6,28,7,13,3,1,2014
2014-07-13,8,4697,6,28,7,13,3,1,2014
2014-07-13,9,4024,6,28,7,13,3,1,2014
2014-07-13,10,4207,6,28,7,13,3,1,2014
2014-07-14,1,2285,0,29,7,14,3,0,2014
2014-07-14,2,3262,0,29,7,14,3,0,2014
2014-07-14,3,2862,0,29,7,14,3,0,2014
2014-07-14,4,2675,0,29,7,14,3,0,2014
2014-07-14,5,1940,0,29,7,14,3,0,2014
2014-07-14,6,1915,0,29,7,14,3,0,2014
2014-07-14,7,1773,0,29,7,14,3,0,2014
2014-07-14,8,3115,0,29,7,14,3,0,2014
2014-07-14,9,2569,0,29,7,14,3,0,2014
2014-07-14,10,2852,0,29,7,14,3,0,2014
2014-07-15,1,2644,1,29,7,15,3,0,2014
2014-07-15,2,3910,1,29,7,15,3,0,2014
2014-07-15,3,3378,1,29,7,15,3,0,2014
2014-07-15,4,3136,1,29,7,15,3,0,2014
2014-07-15,5,2258,1,29,7,15,3,0,2014
2014-07-15,6,2254,1,29,7,15,3,0,2014
2014-07-15,7,2017,1,29,7,15,3,0,2014
2014-07-15,8,3578,1,29,7,15,3,0,2014
2014-07-15,9,3172,1,29,7,15,3,0,2014
2014-07-15,10,3371,1,29,7,15,3,0,2014
2014-07-16,1,2696,2,29,7,16,3,0,2014
2014-07-16,2,3749,2,29,7,16,3,0,2014
2014-07-16,3,3264,2,29,7,16,3,0,2014
2014-07-16,4,3061,2,29,7,16,3,0,2014
2014-07-16,5,2281,2,29,7,16,3,0,2014
2014-07-16,6,2269,2,29,7,16,3,0,2014
2014-07-16,7,2145,2,29,7,16,3,0,2014
2014-07-16,8,3581,2,29,7,16,3,0,2014
2014-07-16,9,3100,2,29,7,16,3,0,2014
2014-07-16,10,3382,2,29,7,16,3,0,2014
2014-07-17,1,2901,3,29,7,17,3,0,2014
2014-07-17,2,4125,3,29,7,17,3,0,2014
2014-07-17,3,3608,3,29,7,17,3,0,2014
2014-07-17,4,3318,3,29,7,17,3,0,2014
2014-07-17,5,2349,3,29,7,17,3,0,2014
2014-07-17,6,2395,3,29,7,17,3,0,2014
2014-07-17,7,2229,3,29,7,17,3,0,2014
2014-07-17,8,3941,3,29,7,17,3,0,2014
2014-07-17,9,3345,3,29,7,17,3,0,2014
2014-07-17,10,3581,3,29,7,17,3,0,2014
2014-07-18,1,3058,4,29,7,18,3,0,2014
2014-07-18,2,4433,4,29,7,18,3,0,2014
2014-07-18,3,3861,4,29,7,18,3,0,2014
2014-07-18,4,3536,4,29,7,18,3,0,2014
2014-07-18,5,2669,4,29,7,18,3,0,2014
2014-07-18,6,2602,4,29,7,18,3,0,2014
2014-07-18,7,2357,4,29,7,18,3,0,2014
2014-07-18,8,4213,4,29,7,18,3,0,2014
2014-07-18,9,3547,4,29,7,18,3,0,2014
2014-07-18,10,3894,4,29,7,18,3,0,2014
2014-07-19,1,3227,5,29,7,19,3,1,2014
2014-07-19,2,4593,5,29,7,19,3,1,2014
2014-07-19,3,4106,5,29,7,19,3,1,2014
2014-07-19,4,3696,5,29,7,19,3,1,2014
2014-07-19,5,2722,5,29,7,19,3,1,2014
2014-07-19,6,2721,5,29,7,19,3,1,2014
2014-07-19,7,2444,5,29,7,19,3,1,2014
2014-07-19,8,4478,5,29,7,19,3,1,2014
2014-07-19,9,3778,5,29,7,19,3,1,2014
2014-07-19,10,4043,5,29,7,19,3,1,2014
2014-07-20,1,3323,6,29,7,20,3,1,2014
2014-07-20,2,4814,6,29,7,20,3,1,2014
2014-07-20,3,4372,6,29,7,20,3,1,2014
2014-07-20,4,4078,6,29,7,20,3,1,2014
2014-07-20,5,2867,6,29,7,20,3,1,2014
2014-07-20,6,2903,6,29,7,20,3,1,2014
2014-07-20,7,2614,6,29,7,20,3,1,2014
2014-07-20,8,4759,6,29,7,20,3,1,2014
2014-07-20,9,4047,6,29,7,20,3,1,2014
2014-07-20,10,4367,6,29,7,20,3,1,2014
2014-07-21,1,2473,0,30,7,21,3,0,2014
2014-07-21,2,3201,0,30,7,21,3,0,2014
2014-07-21,3,2956,0,30,7,21,3,0,2014
2014-07-21,4,2605,0,30,7,21,3,0,2014
2014-07-21,5,1980,0,30,7,21,3,0,2014
2014-07-21,6,1873,0,30,7,21,3,0,2014
2014-07-21,7,1757,0,30,7,21,3,0,2014
2014-07-21,8,3131,0,30,7,21,3,0,2014
2014-07-21,9,2721,0,30,7,21,3,0,2014
2014-07-21,10,2915,0,30,7,21,3,0,2014
2014-07-22,1,2712,1,30,7,22,3,0,2014
2014-07-22,2,3773,1,30,7,22,3,0,2014
2014-07-22,3,3249,1,30,7,22,3,0,2014
2014-07-22,4,3117,1,30,7,22,3,0,2014
2014-07-22,5,2248,1,30,7,22,3,0,2014
2014-07-22,6,2268,1,30,7,22,3,0,2014
2014-07-22,7,1945,1,30,7,22,3,0,2014
2014-07-22,8,3673,1,30,7,22,3,0,2014
2014-07-22,9,3139,1,30,7,22,3,0,2014
2014-07-22,10,3275,1,30,7,22,3,0,2014
2014-07-23,1,2616,2,30,7,23,3,0,2014
2014-07-23,2,3699,2,30,7,23,3,0,2014
2014-07-23,3,3257,2,30,7,23,3,0,2014
2014-07-23,4,3158,2,30,7,23,3,0,2014
2014-07-23,5,2305,2,30,7,23,3,0,2014
2014-07-23,6,2225,2,30,7,23,3,0,2014
2014-07-23,7,2082,2,30,7,23,3,0,2014
2014-07-23,8,3521,2,30,7,23,3,0,2014
2014-07-23,9,3003,2,30,7,23,3,0,2014
2014-07-23,10,3402,2,30,7,23,3,0,2014
2014-07-24,1,2855,3,30,7,24,3,0,2014
2014-07-24,2,4081,3,30,7,24,3,0,2014
2014-07-24,3,3646,3,30,7,24,3,0,2014
2014-07-24,4,3335,3,30,7,24,3,0,2014
2014-07-24,5,2419,3,30,7,24,3,0,2014
2014-07-24,6,2413,3,30,7,24,3,0,2014
2014-07-24,7,2189,3,30,7,24,3,0,2014
2014-07-24,8,3888,3,30,7,24,3,0,2014
2014-07-24,9,3272,3,30,7,24,3,0,2014
